your_color,opening_name,eco,draw,loss,win,total,win_rate
White,Kings Indian Attack Keres Variation 3.Bg2 e6 4.O O,A07,0,1,2,3,0.6666666666666666
White,Kings Indian Attack Sicilian Variation,A07,0,1,1,2,0.5
White,Kings Indian Attack Sicilian Variation,A08,2,20,29,51,0.5686274509803921
White,Kings Indian Attack Sicilian Variation 3.Bg2,A08,0,8,5,13,0.38461538461538464
White,Kings Indian Attack Sicilian Variation 3.Bg2 Nf6 4.O O,A08,0,0,3,3,1.0
White,Kings Indian Attack Sicilian Variation 3.Bg2 Nf6 4.O O Nc6,A08,0,1,0,1,0.0
White,Kings Indian Attack Sicilian Variation 3.Bg2 Nf6 4.O O Nc6 5.d4,A08,0,10,11,21,0.5238095238095238
White,Kings Indian Attack Sicilian Variation 3.Bg2 Nf6 4.O O g6,A08,0,0,1,1,1.0
White,Kings Indian Attack Sicilian Variation 3.Bg2 Nf6 4.O O g6 5.d4,A08,0,2,0,2,0.0
White,Kings Indian Attack Yugoslav Variation,A07,2,19,29,50,0.58
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Bf5 4.O O,A07,0,1,1,2,0.5
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Bf5 4.O O e6 5.c4,A07,1,0,3,4,0.75
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Bf5 4.d3 e6 5.O O,A07,1,0,2,3,0.6666666666666666
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Bg4 4.O O,A07,0,7,5,12,0.4166666666666667
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Bg4 4.O O e6,A07,0,9,11,20,0.55
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Nbd7 4.O O e5,A07,0,1,2,3,0.6666666666666666
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Nbd7 4.d4,A07,0,1,0,1,0.0
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Nc6,A07,1,30,43,74,0.581081081081081
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Nc6 4.d4 Bf5,A07,0,0,1,1,1.0
White,Kings Indian Attack Yugoslav Variation 3.Bg2 Nc6 4.d4 Bf5 5.O O,A07,0,5,2,7,0.2857142857142857
White,Kings Indian Attack Yugoslav Variation 3.Bg2 c6,A07,0,1,0,1,0.0
White,Kings Indian Attack Yugoslav Variation 3.Bg2 c6 4.O O,A07,0,5,3,8,0.375
White,Kings Indian Attack Yugoslav Variation 3.Bg2 c6 4.O O Bg4 5.Ne5,A07,0,1,4,5,0.8
White,Kings Indian Attack Yugoslav Variation 3.Bg2 c6 4.O O Bg4 5.c4,A07,1,3,1,5,0.2
White,Kings Indian Attack Yugoslav Variation 3.Bg2 c6 4.O O Nbd7 5.d4,A07,0,3,2,5,0.4
White,Kings Indian Attack Yugoslav Variation 3.Bg2 e6,A07,0,0,1,1,1.0
White,Kings Indian Attack Yugoslav Variation 3.Bg2 e6 4.O O,A07,2,19,19,40,0.475
White,Kings Indian Attack Yugoslav Variation 3.Bg2 e6 4.O O Be7,A07,0,1,0,1,0.0
White,Kings Indian Attack Yugoslav Variation 3.Bg2 g6 4.c4 dxc4,A07,0,1,0,1,0.0
White,Kings Indian Attack Yugoslav Variation 3.c4,A07,1,1,2,4,0.5
White,Kings Indian Defense,E60,0,9,8,17,0.47058823529411764
White,Kings Indian Defense,E64,0,5,1,6,0.16666666666666666
White,Kings Indian Defense 3.Nf3,E60,0,0,1,1,1.0
White,Kings Indian Defense 3.Nf3 Bg7,E60,1,2,0,3,0.0
White,Kings Indian Defense Accelerated Averbakh Variation 5,E70,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Debrecen Classical Main Line 8.dxe5 dxe5,E67,0,1,2,3,0.6666666666666666
White,Kings Indian Defense Fianchetto Debrecen Classical Main Line 8.dxe5 dxe5 9.Qc2 c6 10.Rd1,E67,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Debrecen Defense,E67,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Debrecen Defense 7.O O c6 8.e4 e5,E67,0,4,0,4,0.0
White,Kings Indian Defense Fianchetto Karlsbad Panno Simagin Variation,E62,1,4,8,13,0.6153846153846154
White,Kings Indian Defense Fianchetto Karlsbad Panno Simagin Variation 8.h3 Bxf3 9.Bxf3,E62,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Karlsbad Panno Uhlmann Szabo System 8.dxe5 Nxe5,E62,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Karlsbad Panno Uhlmann Szabo System 8.dxe5 Nxe5 9.Nxe5 dxe5,E62,0,1,0,1,0.0
White,Kings Indian Defense Fianchetto Karlsbad Panno Uhlmann Szabo System 8.dxe5 dxe5 9.Bg5,E62,0,1,0,1,0.0
White,Kings Indian Defense Fianchetto Karlsbad Panno Variation,E63,0,0,3,3,1.0
White,Kings Indian Defense Fianchetto Karlsbad Panno Variation 7,E62,0,1,1,2,0.5
White,Kings Indian Defense Fianchetto Karlsbad Variation,E62,0,1,1,2,0.5
White,Kings Indian Defense Fianchetto Yugoslav Kavalek Bronstein Kavalek Defense,E62,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Yugoslav Kavalek Bronstein Larsen Defense,E62,0,1,0,1,0.0
White,Kings Indian Defense Fianchetto Yugoslav Kavalek Bronstein Larsen Defense 8.Re1,E62,0,1,0,1,0.0
White,Kings Indian Defense Fianchetto Yugoslav Kavalek Bronstein Variation 7.O O Bg4,E62,1,2,5,8,0.625
White,Kings Indian Defense Fianchetto Yugoslav Kavalek Bronstein Variation 7.O O a6,E62,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Yugoslav Panno Fianchetto Variation Hungarian Variation,E64,0,2,1,3,0.3333333333333333
White,Kings Indian Defense Fianchetto Yugoslav Panno System 6,E60,0,18,14,32,0.4375
White,Kings Indian Defense Fianchetto Yugoslav Panno System 6,E64,2,10,9,21,0.42857142857142855
White,Kings Indian Defense Fianchetto Yugoslav Rare Advance Line,E66,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Yugoslav System 5.Nf3 O O 6.Nc3,E64,0,2,1,3,0.3333333333333333
White,Kings Indian Defense Fianchetto Yugoslav Variation Rare Line,E64,0,0,1,1,1.0
White,Kings Indian Defense Fianchetto Yugoslav Variation Rare Line 7.O O,E65,0,1,2,3,0.6666666666666666
White,Kings Indian Defense Fianchetto Yugoslav Variation Rare Line 7.O O cxd4 8.Nxd4,E65,0,1,4,5,0.8
White,Kings Indian Defense Fianchetto Yugoslav Variation Rare Line 7.dxc5 dxc5,E64,0,1,0,1,0.0
White,Kings Indian Defense Normal Fianchetto Karlsbad Panno Variation 8.Bg5 h6,E63,0,0,1,1,1.0
White,Kings Indian Defense Normal Smyslov Variation,E61,1,2,1,4,0.25
White,Kings Indian Defense Normal Smyslov Variation 5,E61,0,6,3,9,0.3333333333333333
White,Kings Indian Defense Normal Variation,E61,0,8,4,12,0.3333333333333333
White,Kings Indian Defense Normal Variation 4.Bf4,E61,0,0,1,1,1.0
White,Kings Indian Defense Normal Variation 4.Bf4 O O,E61,0,0,1,1,1.0
White,Kings Indian Defense Normal Variation 4.Nf3,E61,0,0,2,2,1.0
White,Kings Indian Defense Normal Variation 4.Nf3 O O,E61,0,0,1,1,1.0
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bf4 d6,E61,0,1,0,1,0.0
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bf4 d6 6.e3,E61,0,2,1,3,0.3333333333333333
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 c5,E61,0,0,1,1,1.0
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 d6,E61,2,15,10,27,0.37037037037037035
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 d6 6.e3,E61,0,7,6,13,0.46153846153846156
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 h6,E61,0,1,2,3,0.6666666666666666
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 h6 6.Bh4,E61,0,1,0,1,0.0
White,Kings Indian Defense Normal Variation 4.Nf3 O O 5.g3 d5 6.cxd5,E61,0,0,1,1,1.0
White,Kings Indian Defense Normal Variation 4.Nf3 d6 5.Bf4,E61,0,2,0,2,0.0
White,Kings Indian Defense Normal Variation 4.Nf3 d6 5.e3 O O,E61,0,1,0,1,0.0
White,Kings Indian Defense Normal Variation 4.e4 d6 5.Nf3,E90,0,1,0,1,0.0
White,Kings Indian Defense Normal Variation 4.e4 d6 5.Nf3 O O,E90,0,0,1,1,1.0
White,Kings Indian Defense Pterodactyl Defense 5.Bg2 cxd4 6.Nxd4 Nc6,E64,0,1,0,1,0.0
White,Kings Indian Defense Smyslov Variation,E61,0,0,1,1,1.0
White,Kings Indian Defense Smyslov Variation 4,E61,1,5,11,17,0.6470588235294118
White,Kings Indian Defense Zinnowitz Variation,E90,0,1,0,1,0.0
White,Kings Pawn Opening,B00,0,2,3,5,0.6
White,Kings Pawn Opening 1,C20,0,0,1,1,1.0
White,Kings Pawn Opening Kings Knight Elephant Gambit 3.Nxe5 Bd6 4.d4 dxe4,C40,0,0,1,1,1.0
White,Kings Pawn Opening Kings Knight Variation,C40,0,1,3,4,0.75
White,Kings Pawn Opening Latvian Gambit,C40,0,1,0,1,0.0
White,Kings Pawn Opening Leonardis Variation,C20,0,0,1,1,1.0
White,Kings Pawn Opening Leonardis Variation 2,C20,1,0,0,1,0.0
White,Kings Pawn Opening St George Defense 2.d4 b5 3.Nf3 Bb7,B00,0,1,0,1,0.0
White,London System,D02,0,3,1,4,0.25
White,London System 3,D02,0,2,2,4,0.5
White,Mieses Opening,A00,0,1,4,5,0.8
White,Mieses Opening 1,A00,0,3,4,7,0.5714285714285714
White,Mieses Opening Reversed Rat Variation,A00,0,2,1,3,0.3333333333333333
White,Modern Defense,A41,0,1,1,2,0.5
White,Modern Defense 3.Nc3 Bg7,A41,0,2,5,7,0.7142857142857143
White,Modern Defense 3.Nc3 Bg7 4.Nf3,A41,0,2,3,5,0.6
White,Modern Defense 3.Nc3 Bg7 4.Nf3 Bg4,A41,0,0,1,1,1.0
White,Modern Defense 3.Nc3 Bg7 4.Nf3 Nc6,A41,0,2,1,3,0.3333333333333333
White,Modern Defense 3.Nc3 Bg7 4.Nf3 c5,A41,0,1,0,1,0.0
White,Modern Defense 3.Nc3 Bg7 4.Nf3 c6,A41,0,2,2,4,0.5
White,Modern Defense Averbakh Variation,A41,0,1,0,1,0.0
White,Modern Defense Averbakh Variation 4,A42,0,0,1,1,1.0
White,Modern Defense Bishop Attack,B06,0,1,0,1,0.0
White,Modern Defense Geller System 4,A04,0,1,1,2,0.5
White,Modern Defense Pterodactyl Defense,A40,0,1,1,2,0.5
White,Modern Defense Pterodactyl Defense 4.d5 d6,A40,0,1,0,1,0.0
White,Modern Defense Pterodactyl Defense with 2 Nf3 and 3 g3 4.c4 cxd4 5.Nxd4,A40,0,1,0,1,0.0
White,Modern Defense Standard Line 3,B06,0,1,0,1,0.0
White,Modern Defense with 1 d4,A40,0,0,2,2,1.0
White,Modern Defense with 1 d4 2.Nc3 Bg7,A40,0,1,0,1,0.0
White,Modern Defense with 1 d4 2.Nf3 Bg7 3.Bf4,A40,0,0,1,1,1.0
White,Modern Defense with 1 d4 2.Nf3 Bg7 3.Bf4 d6 4.e3,A40,0,0,1,1,1.0
White,Modern Defense with 1 d4 2.Nf3 Bg7 3.c3 d6 4.Bf4,A40,0,1,0,1,0.0
White,Modern Defense with 1 d4 2.c4,A40,0,1,0,1,0.0
White,Modern Defense with 1 d4 2.c4 Bg7 3.Nc3,A40,0,7,9,16,0.5625
White,Modern Defense with 1 d4 2.c4 Bg7 3.Nf3,A40,0,7,4,11,0.36363636363636365
White,Modern Defense with 1 d4 2.c4 Bg7 3.Nf3 d6 4.g3,A40,0,1,0,1,0.0
White,Modern Defense with 1 e4 2.Bc4,B06,0,0,1,1,1.0
White,Modern Defense with 1 e4 2.d3 Bg7,B06,0,1,0,1,0.0
White,Modern Defense with 1 e4 2.d4 Bg7 3.Nf3,B06,0,3,1,4,0.25
White,Neo Grunfeld Defense Classical Modern Defense 7.Nc3,D78,0,2,4,6,0.6666666666666666
White,Neo Grunfeld Defense Classical Modern Defense 7.Nc3 c6,D78,0,3,1,4,0.25
White,Neo Grunfeld Defense Classical Original Defense 7.Nc3,D78,3,11,9,23,0.391304347826087
White,Neo Grunfeld Defense Classical Original Defense 7.Nc3 dxc4 8.Ne5,D78,0,2,4,6,0.6666666666666666
White,Neo Grunfeld Defense Classical Original Ultra Delayed Exchange Variation 8.Nc3 Nc6,D79,1,9,2,12,0.16666666666666666
White,Neo Grunfeld Defense Classical Original Ultra Delayed Exchange Variation 8.Nc3 Nc6 9.Bf4,D79,0,2,1,3,0.3333333333333333
White,Neo Grunfeld Defense Classical Original Ultra Delayed Exchange Variation 8.Nc3 e6,D79,0,9,7,16,0.4375
White,Neo Grunfeld Defense Classical Original Ultra Delayed Exchange Variation 8.Nc3 e6 9.Bf4 Nc6,D79,0,1,0,1,0.0
White,Neo Grunfeld Defense Classical Original Ultra Delayed Exchange Variation 8.Ne5 Nc6 9.Nc3 Bf5,E60,0,0,1,1,1.0
White,Neo Grunfeld Defense Classical Polgar Variation,D78,0,1,0,1,0.0
White,Neo Grunfeld Defense Exchange Variation 6.Nf3 O O 7.O O c6,D72,0,3,3,6,0.5
White,Neo Grunfeld Defense with 3 d5,D73,0,2,4,6,0.6666666666666666
White,Nimzo Indian Defense 4.Bd2 d5,E20,0,1,0,1,0.0
White,Nimzo Indian Defense Hubner Variation 5.Nf3,E41,0,1,0,1,0.0
White,Nimzo Indian Defense Leningrad Variation,E30,1,2,0,3,0.0
White,Nimzo Indian Defense Leningrad Variation 4,E30,0,1,2,3,0.6666666666666666
White,Nimzo Indian Defense Normal Line 4,E40,0,0,1,1,1.0
White,Nimzo Indian Defense Samisch Variation 5,E24,0,1,0,1,0.0
White,Nimzo Indian Defense Schlechter Defense 7.O O,E52,0,0,1,1,1.0
White,Nimzo Indian Defense Three Knights Duchamp Variation 5.Bg5 Bb7,E21,1,0,0,1,0.0
White,Nimzo Indian Defense Three Knights Duchamp Variation 5.Bg5 Bb7 6.e3,E21,0,1,0,1,0.0
White,Nimzo Indian Defense Three Knights Duchamp Variation 5.Bg5 Bb7 6.e3 h6 7.Bh4,E21,0,0,1,1,1.0
White,Nimzo Indian Defense Three Knights Duchamp Variation 5.g3 Bb7 6.Bg2,E21,0,0,1,1,1.0
White,Nimzo Indian Defense Three Knights Variation 4,E21,1,5,4,10,0.4
White,Nimzowitsch Defense 2.d4 e6 3.Nf3,B00,0,1,0,1,0.0
White,Nimzowitsch Defense Declined,B00,0,1,0,1,0.0
White,Nimzowitsch Defense Declined 2,B00,0,1,1,2,0.5
White,Nimzowitsch Defense Declined Williams Variation,B00,0,1,0,1,0.0
White,Nimzowitsch Defense Declined Williams Variation 3.d4 Nf6 4.Nc3 Bg4,B00,0,0,1,1,1.0
White,Nimzowitsch Defense Kennedy Linksspringer Variation,B00,0,1,0,1,0.0
White,Nimzowitsch Defense Kennedy Variation,B00,0,1,0,1,0.0
White,Nimzowitsch Larsen Attack Indian Variation,A01,0,0,1,1,1.0
White,Nimzowitsch Larsen Attack Modern Variation 2.Bb2,A01,0,1,0,1,0.0
White,Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6,A01,0,0,1,1,1.0
White,Old Benoni Defense,A43,1,25,12,38,0.3157894736842105
White,Old Benoni Defense 2.d5 d6 3.c4 g6,A43,0,1,0,1,0.0
White,Old Benoni Defense Franco Benoni Defense 3,A43,0,1,0,1,0.0
White,Old Indian Defense,A53,0,0,1,1,1.0
White,Old Indian Defense 3.Nc3,A53,0,2,0,2,0.0
White,Old Indian Defense 3.Nf3,A53,0,1,3,4,0.75
White,Old Indian Defense 3.Nf3 Nbd7 4.g3 e5,A53,0,0,1,1,1.0
White,Old Indian Defense Czech Variation 4.Nf3,A53,0,1,1,2,0.5
White,Old Indian Defense Czech Variation 4.Nf3 Bf5,A53,1,0,0,1,0.0
White,Old Indian Defense Duz Khotimirsky Variation,A53,0,1,0,1,0.0
White,Old Indian Defense Duz Khotimirsky Variation 4.Nf3 g6 5.Bg5 Bg7 6.e3,A53,0,2,0,2,0.0
White,Old Indian Defense Janowski Variation 4.Nf3,A53,0,1,0,1,0.0
White,Old Indian Defense Ukrainian Two Knights Variation,A54,0,2,2,4,0.5
White,Old Indian Defense Ukrainian Two Knights Variation 4,A54,0,0,4,4,1.0
White,Owens Defense,B00,0,1,0,1,0.0
White,Owens Defense 2.d4,B00,0,0,2,2,1.0
White,Owens Defense 2.d4 Bb7 3.Nc3,B00,0,0,1,1,1.0
White,Owens Defense 2.d4 Bb7 3.Nc3 e6 4.Nf3,B00,0,1,0,1,0.0
White,Petrovs Defense Steinitz Attack,C43,0,1,1,2,0.5
White,Petrovs Defense Steinitz Attack 3,C43,0,1,2,3,0.6666666666666666
White,Petrovs Defense Steinitz Attack Symmetrical Variation,C43,0,1,0,1,0.0
White,Philidor Defense,C41,0,1,0,1,0.0
White,Philidor Defense 3.Bc4,C41,0,3,2,5,0.4
White,Philidor Defense 3.Bc4 Be7 4.d4 exd4,C41,0,0,2,2,1.0
White,Philidor Defense 3.Bc4 Nf6,C41,0,0,1,1,1.0
White,Philidor Defense 3.d4,C41,0,0,3,3,1.0
White,Philidor Defense Exchange Variation,C41,0,4,3,7,0.42857142857142855
White,Philidor Defense Exchange Variation 4.Nxd4 Nf6,C41,0,1,0,1,0.0
White,Pirc Defense,B07,0,0,2,2,1.0
White,Pirc Defense 2.d4,B07,0,0,1,1,1.0
White,Pirc Defense 2.d4 Nf6,B07,0,1,0,1,0.0
White,Pirc Defense 2.d4 c6 3.Nf3,B07,0,1,0,1,0.0
White,Pirc Defense Classical Variation,B08,0,1,0,1,0.0
White,Pirc Defense Classical Variation 4,B08,1,0,1,2,0.5
White,Pirc Defense Harmonist Variation 2,B07,0,0,1,1,1.0
White,Pirc Defense Main Line Byrne Variation 4,B07,0,1,1,2,0.5
White,Pirc Defense Maroczy Defense 3.dxe5 dxe5 4.Qxd8 Kxd8,B07,0,1,0,1,0.0
White,Pirc Defense Modern Defense Geller System,B07,0,0,1,1,1.0
White,Pirc Defense Modern Defense Geller System 2,B07,0,3,1,4,0.25
White,Polish Opening Symmetrical Variation,A00,0,0,1,1,1.0
White,Ponziani Opening 3,C44,0,0,1,1,1.0
White,Ponziani Opening Jaenisch Counterattack 4.d4 exd4,C44,0,1,1,2,0.5
White,Queens Gambit,D06,1,4,5,10,0.5
White,Queens Gambit Accepted,D20,0,0,2,2,1.0
White,Queens Gambit Accepted 3.Nc3,D20,0,6,5,11,0.45454545454545453
White,Queens Gambit Accepted 3.Nc3 Nf6,D20,0,6,3,9,0.3333333333333333
White,Queens Gambit Accepted 3.Nc3 Nf6 4.e3,D20,0,0,3,3,1.0
White,Queens Gambit Accepted 3.Nc3 a6,D20,0,2,1,3,0.3333333333333333
White,Queens Gambit Accepted 3.Nc3 a6 4.a4,D20,0,0,1,1,1.0
White,Queens Gambit Accepted 3.Nc3 e5,D20,0,5,4,9,0.4444444444444444
White,Queens Gambit Accepted 3.Nf3,D21,0,0,1,1,1.0
White,Queens Gambit Accepted 3.Nf3 Nf6,D23,0,0,1,1,1.0
White,Queens Gambit Accepted 3.Nf3 Nf6 4.e3 e6 5.Bxc4,D26,0,1,0,1,0.0
White,Queens Gambit Accepted 3.Nf3 Nf6 4.g3,D23,1,0,1,2,0.5
White,Queens Gambit Accepted Alekhine Variation 4.e3 e6 5.Bxc4,D22,0,0,1,1,1.0
White,Queens Gambit Accepted Central Variation,D20,0,2,1,3,0.3333333333333333
White,Queens Gambit Accepted Central Variation Alekhine System,D20,0,0,1,1,1.0
White,Queens Gambit Accepted Central Variation Alekhine System 4.Nc3,D20,0,4,6,10,0.6
White,Queens Gambit Accepted Central Variation Alekhine System 4.Nc3 e5,D20,0,1,1,2,0.5
White,Queens Gambit Accepted Central Variation Greco Variation 4.a4 c6 5.axb5 cxb5,D20,0,0,1,1,1.0
White,Queens Gambit Accepted Central Variation McDonnell Defense 4.Nf3 exd4,D20,0,1,0,1,0.0
White,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3,D20,0,0,1,1,1.0
White,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4,D20,0,1,0,1,0.0
White,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4 5.d5,D20,0,1,0,1,0.0
White,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4 5.d5 Ne5,D20,0,0,2,2,1.0
White,Queens Gambit Accepted Central Variation Rubinstein Defense,D20,0,1,0,1,0.0
White,Queens Gambit Accepted Central Variation Rubinstein Defense 4.Nf3,D20,0,1,0,1,0.0
White,Queens Gambit Accepted Central Variation Rubinstein Defense 4.d5 e6 5.Nc3 exd5,D20,0,1,0,1,0.0
White,Queens Gambit Accepted Classical Defense 6.Nc3,D26,0,1,0,1,0.0
White,Queens Gambit Accepted Classical Main Line 7.Nc3,D27,0,1,0,1,0.0
White,Queens Gambit Accepted Gunsberg Defense with 3 c5,D21,0,0,1,1,1.0
White,Queens Gambit Accepted Gunsberg Defense with 3 c5 4.d5 e6 5.e4,D21,0,0,2,2,1.0
White,Queens Gambit Accepted Gunsberg Prianishenmo Gambit,D21,0,0,1,1,1.0
White,Queens Gambit Accepted Old Variation,D20,0,2,5,7,0.7142857142857143
White,Queens Gambit Accepted Old Variation 3,D20,0,3,3,6,0.5
White,Queens Gambit Accepted Rosenthal Variation,D21,0,2,3,5,0.6
White,Queens Gambit Accepted Rosenthal Variation 4.e4,D21,0,1,0,1,0.0
White,Queens Gambit Accepted Smyslov Variation 5.Bxc4 Bg7 6.O O O O 7.Nc3,D25,0,0,1,1,1.0
White,Queens Gambit Declined,D30,0,1,3,4,0.75
White,Queens Gambit Declined 3.Nf3,D30,0,2,0,2,0.0
White,Queens Gambit Declined 3.Nf3 Nf6,D30,0,1,0,1,0.0
White,Queens Gambit Declined 3.Nf3 Nf6 4.cxd5 exd5,D30,0,1,1,2,0.5
White,Queens Gambit Declined 3.Nf3 a6,D30,0,0,1,1,1.0
White,Queens Gambit Declined 3.Nf3 a6 4.g3 dxc4 5.Bg2,D30,0,1,0,1,0.0
White,Queens Gambit Declined 3.Nf3 f5,D30,0,2,1,3,0.3333333333333333
White,Queens Gambit Declined 3.Nf3 f5 4.Nc3,D30,0,1,1,2,0.5
White,Queens Gambit Declined 3.g3,D30,0,1,0,1,0.0
White,Queens Gambit Declined Albin Countergambit,D08,0,4,4,8,0.5
White,Queens Gambit Declined Albin Countergambit 3.dxe5,D08,0,0,1,1,1.0
White,Queens Gambit Declined Albin Countergambit 3.dxe5 d4 4.Nf3 Nc6,D08,0,1,0,1,0.0
White,Queens Gambit Declined Austrian Gusev Countergambit 4.Nf3,D06,0,0,2,2,1.0
White,Queens Gambit Declined Austrian Variation,D06,1,7,6,14,0.42857142857142855
White,Queens Gambit Declined Austrian Variation 3.cxd5 Qxd5 4.Nf3 cxd4,D06,0,0,1,1,1.0
White,Queens Gambit Declined Baltic Defense,D06,0,3,0,3,0.0
White,Queens Gambit Declined Baltic Defense 3.Nc3,D06,0,1,4,5,0.8
White,Queens Gambit Declined Baltic Defense 3.Nc3 e6,D06,1,2,0,3,0.0
White,Queens Gambit Declined Baltic Defense 3.Nc3 e6 4.Nf3,D06,1,1,5,7,0.7142857142857143
White,Queens Gambit Declined Baltic Defense 3.Nc3 e6 4.Nf3 Nf6,D06,0,1,0,1,0.0
White,Queens Gambit Declined Baltic Defense 3.Nc3 e6 4.Nf3 Nf6 5.Bg5,D06,1,5,6,12,0.5
White,Queens Gambit Declined Baltic Defense 3.Nc3 e6 4.cxd5 exd5,D06,0,0,1,1,1.0
White,Queens Gambit Declined Baltic Defense 3.Nf3,D06,0,2,2,4,0.5
White,Queens Gambit Declined Baltic Defense 3.Nf3 e6,D06,0,2,0,2,0.0
White,Queens Gambit Declined Baltic Pseudo Chigorin Defense,D02,0,0,1,1,1.0
White,Queens Gambit Declined Baltic Pseudo Chigorin Defense 5.Bf4,D06,0,1,0,1,0.0
White,Queens Gambit Declined Baltic Pseudo Slav Defense,D02,0,2,5,7,0.7142857142857143
White,Queens Gambit Declined Baltic Pseudo Slav Defense 5.Qb3,D11,1,0,0,1,0.0
White,Queens Gambit Declined Cambridge Springs Defense,D52,0,0,1,1,1.0
White,Queens Gambit Declined Catalan Opening,D30,0,1,1,2,0.5
White,Queens Gambit Declined Catalan Opening,E00,0,2,10,12,0.8333333333333334
White,Queens Gambit Declined Catalan Opening 4,D30,0,4,2,6,0.3333333333333333
White,Queens Gambit Declined Catalan Opening 4,E00,0,4,4,8,0.5
White,Queens Gambit Declined Charousek Variation,A13,0,3,2,5,0.4
White,Queens Gambit Declined Charousek Variation,D31,0,1,1,2,0.5
White,Queens Gambit Declined Charousek Variation 4.Nf3 Nf6 5.Bg5 Nbd7 6.cxd5,D31,0,1,0,1,0.0
White,Queens Gambit Declined Chigorin Defense,D07,0,4,4,8,0.5
White,Queens Gambit Declined Chigorin Defense 3.Nc3,D07,0,2,1,3,0.3333333333333333
White,Queens Gambit Declined Chigorin Defense 3.Nc3 Nf6,D07,0,2,2,4,0.5
White,Queens Gambit Declined Chigorin Defense 3.Nc3 Nf6 4.Nf3,D07,1,1,2,4,0.5
White,Queens Gambit Declined Chigorin Defense 3.Nc3 dxc4,D07,2,12,11,25,0.44
White,Queens Gambit Declined Chigorin Defense 3.Nc3 dxc4 4.d5,D07,0,0,1,1,1.0
White,Queens Gambit Declined Chigorin Defense 3.Nf3,D07,0,7,8,15,0.5333333333333333
White,Queens Gambit Declined Chigorin Defense 3.Nf3 e6,D07,0,7,9,16,0.5625
White,Queens Gambit Declined Chigorin Defense 3.Nf3 e6 4.Nc3,D07,0,1,2,3,0.6666666666666666
White,Queens Gambit Declined Chigorin Defense 3.Nf3 e6 4.Nc3 Nf6 5.Bg5,D07,0,4,7,11,0.6363636363636364
White,Queens Gambit Declined Chigorin Exchange Variation 4.Nf3 e5 5.Nc3,D07,0,1,0,1,0.0
White,Queens Gambit Declined Chigorin Janowski Variation,D07,0,5,2,7,0.2857142857142857
White,Queens Gambit Declined Chigorin Janowski Variation 4,D07,0,8,6,14,0.42857142857142855
White,Queens Gambit Declined Chigorin Lazard Gambit,D06,0,1,2,3,0.6666666666666666
White,Queens Gambit Declined Chigorin Main Line,D07,0,3,1,4,0.25
White,Queens Gambit Declined Chigorin Main Line 4.Nc3 e6 5.Bg5,D07,0,1,0,1,0.0
White,Queens Gambit Declined Chigorin Main Line 4.Nc3 e6 5.cxd5 exd5,D07,0,1,0,1,0.0
White,Queens Gambit Declined Chigorin Main Line 4.Nc3 e6 5.cxd5 exd5 6.Bf4,D07,0,0,1,1,1.0
White,Queens Gambit Declined Chigorin Main Line 4.Nc3 e6 5.e3 Nf6,D07,0,0,1,1,1.0
White,Queens Gambit Declined Chigorin Main Line 4.cxd5,D07,0,3,8,11,0.7272727272727273
White,Queens Gambit Declined Chigorin Tartakower Gambit,D06,1,1,1,3,0.3333333333333333
White,Queens Gambit Declined Chigorin Tartakower Gambit 4.cxd5 Nxd4,D06,0,1,0,1,0.0
White,Queens Gambit Declined Chigorin Tartakower Gambit 4.cxd5 Nxd4 5.e3,D06,0,0,1,1,1.0
White,Queens Gambit Declined Chigorin Tartakower Gambit 4.cxd5 Nxd4 5.e3 Nf5 6.Nf3,D06,0,1,0,1,0.0
White,Queens Gambit Declined Exchange Positional Line,D35,0,1,3,4,0.75
White,Queens Gambit Declined Exchange Positional Line 5,D35,0,6,6,12,0.5
